sample	CN_call	Prop	WGD
PA012-LN_1_R1	2	0.111764355752221	Diploid
PA012-LN_1_R1	4	0.00137728187720479	Diploid
PA012-LN_1_R1	-2	0	Diploid
PA012-LN_1_R1	-6	0	Diploid
PA012-LN_1_R1	1	0.108046982207642	Diploid
PA012-LN_1_R1	-3	0	Diploid
PA012-LN_1_R1	3	0.00236537504401887	Diploid
PA012-LN_1_R1	-1	0.212151391058728	Diploid
PA012-LN_1_R1	0	0.562848779686425	Diploid
PA012-LN_1_R1	-4	0	Diploid
PA012-LN_1_R1	5	0.00144583437376095	Diploid
PA012-LN_1_R1	-5	0	Diploid
PA012-LN_3_R1	-1	0.271408504166615	Diploid
PA012-LN_3_R1	0	0.472654785374758	Diploid
PA012-LN_3_R1	-2	0	Diploid
PA012-LN_3_R1	-5	0	Diploid
PA012-LN_3_R1	1	0.134439661666595	Diploid
PA012-LN_3_R1	-3	0	Diploid
PA012-LN_3_R1	-6	0	Diploid
PA012-LN_3_R1	5	0.0015756342006585	Diploid
PA012-LN_3_R1	3	0.00243135330541502	Diploid
PA012-LN_3_R1	4	0.00127102358907806	Diploid
PA012-LN_3_R1	2	0.116219037696881	Diploid
PA012-LN_3_R1	-4	0	Diploid
PA012-PR_1_R1	4	0.00806816256764186	Diploid
PA012-PR_1_R1	3	0.00114349964850518	Diploid
PA012-PR_1_R1	1	0.0302336241707455	Diploid
PA012-PR_1_R1	0	0.63946766619089	Diploid
PA012-PR_1_R1	5	0.00215860367562028	Diploid
PA012-PR_1_R1	-2	0	Diploid
PA012-PR_1_R1	-3	0	Diploid
PA012-PR_1_R1	-5	0	Diploid
PA012-PR_1_R1	2	0.120219920810486	Diploid
PA012-PR_1_R1	-4	0	Diploid
PA012-PR_1_R1	-6	0	Diploid
PA012-PR_1_R1	-1	0.198708522936111	Diploid
PA012-PR_1_R2	0	0.639583564205789	Diploid
PA012-PR_1_R2	2	0.120177603323509	Diploid
PA012-PR_1_R2	3	0.00114349964850518	Diploid
PA012-PR_1_R2	4	0.00172679720245123	Diploid
PA012-PR_1_R2	-2	0.000639437854645041	Diploid
PA012-PR_1_R2	-1	0.198069714165346	Diploid
PA012-PR_1_R2	-4	0	Diploid
PA012-PR_1_R2	1	0.0301594145589442	Diploid
PA012-PR_1_R2	-6	0	Diploid
PA012-PR_1_R2	-5	0	Diploid
PA012-PR_1_R2	-3	0	Diploid
PA012-PR_1_R2	5	0.00849996904081092	Diploid
PA012-PR_1_R3	2	0.120199403242728	Diploid
PA012-PR_1_R3	-2	0	Diploid
PA012-PR_1_R3	-1	0.198918580803164	Diploid
PA012-PR_1_R3	0	0.639648151024422	Diploid
PA012-PR_1_R3	1	0.0298636182900156	Diploid
PA012-PR_1_R3	-3	0	Diploid
PA012-PR_1_R3	-5	0	Diploid
PA012-PR_1_R3	-4	0	Diploid
PA012-PR_1_R3	3	0.00114349771233536	Diploid
PA012-PR_1_R3	-6	0	Diploid
PA012-PR_1_R3	4	0.00727872462267806	Diploid
PA012-PR_1_R3	5	0.00294802430465733	Diploid
PA012-PR_1_R4	1	0.212808631836163	Diploid
PA012-PR_1_R4	-1	0.22579680382691	Diploid
PA012-PR_1_R4	4	0.000141797041725166	Diploid
PA012-PR_1_R4	-5	0	Diploid
PA012-PR_1_R4	3	0.00206485789577418	Diploid
PA012-PR_1_R4	0	0.543344909595886	Diploid
PA012-PR_1_R4	-2	0	Diploid
PA012-PR_1_R4	-6	0	Diploid
PA012-PR_1_R4	-4	0	Diploid
PA012-PR_1_R4	2	0.0158429998035412	Diploid
PA012-PR_1_R4	-3	0	Diploid
PA012-PR_1_R4	5	0	Diploid
PA012-SP_1_R1	-2	0	Diploid
PA012-SP_1_R1	-5	0	Diploid
PA012-SP_1_R1	5	0.00179792404228163	Diploid
PA012-SP_1_R1	0	0.611766519379441	Diploid
PA012-SP_1_R1	-3	0	Diploid
PA012-SP_1_R1	3	0.00178294076387769	Diploid
PA012-SP_1_R1	2	0.0950916202589506	Diploid
PA012-SP_1_R1	4	0.0014475574029587	Diploid
PA012-SP_1_R1	1	0.0552059670672518	Diploid
PA012-SP_1_R1	-6	0	Diploid
PA012-SP_1_R1	-1	0.232907471085239	Diploid
PA012-SP_1_R1	-4	0	Diploid
PA013-AD_3_R2	5	0	WGD
PA013-AD_3_R2	2	0.0948399796099137	WGD
PA013-AD_3_R2	-2	0.115500081111711	WGD
PA013-AD_3_R2	-4	0	WGD
PA013-AD_3_R2	-1	0.323025120770264	WGD
PA013-AD_3_R2	-6	0	WGD
PA013-AD_3_R2	0	0.321891962931598	WGD
PA013-AD_3_R2	-5	0	WGD
PA013-AD_3_R2	3	0.0875894264918767	WGD
PA013-AD_3_R2	1	0.0538716478433361	WGD
PA013-AD_3_R2	-3	0.00328178124130065	WGD
PA013-AD_3_R2	4	0	WGD
PA013-AD_1_R3	0	0.661302242945574	Diploid
PA013-AD_1_R3	-3	0	Diploid
PA013-AD_1_R3	-5	0	Diploid
PA013-AD_1_R3	3	0.0724066325931658	Diploid
PA013-AD_1_R3	2	0.0389768402863021	Diploid
PA013-AD_1_R3	4	0.0078836421555884	Diploid
PA013-AD_1_R3	-2	0	Diploid
PA013-AD_1_R3	5	5.23710892093011e-05	Diploid
PA013-AD_1_R3	-1	0.119408200311847	Diploid
PA013-AD_1_R3	-6	0	Diploid
PA013-AD_1_R3	-4	0	Diploid
PA013-AD_1_R3	1	0.0999700706183137	Diploid
PA013-BO_1_R1	0	0.456362345533851	WGD
PA013-BO_1_R1	-5	0	WGD
PA013-BO_1_R1	2	0.0348549467171348	WGD
PA013-BO_1_R1	3	0.121491360917792	WGD
PA013-BO_1_R1	-4	0	WGD
PA013-BO_1_R1	-3	0	WGD
PA013-BO_1_R1	-2	0.1041087914116	WGD
PA013-BO_1_R1	5	0	WGD
PA013-BO_1_R1	-6	0	WGD
PA013-BO_1_R1	4	0	WGD
PA013-BO_1_R1	1	0.0934778630248977	WGD
PA013-BO_1_R1	-1	0.189704692394725	WGD
PA013-BR_2_R1	-4	0.135824692557827	WGD
PA013-BR_2_R1	0	0.031820255292321	WGD
PA013-BR_2_R1	-3	0.205562754668292	WGD
PA013-BR_2_R1	-1	0.204290627094885	WGD
PA013-BR_2_R1	-6	0	WGD
PA013-BR_2_R1	1	0.0831903637583741	WGD
PA013-BR_2_R1	4	0	WGD
PA013-BR_2_R1	-5	0.00694693959670591	WGD
PA013-BR_2_R1	5	0	WGD
PA013-BR_2_R1	2	0	WGD
PA013-BR_2_R1	3	0	WGD
PA013-BR_2_R1	-2	0.332364367031595	WGD
PA013-LI_4_R1	4	0	WGD
PA013-LI_4_R1	-6	0	WGD
PA013-LI_4_R1	-1	0.271802252263833	WGD
PA013-LI_4_R1	1	0.0774976087061862	WGD
PA013-LI_4_R1	0	0.389771836238738	WGD
PA013-LI_4_R1	-4	0	WGD
PA013-LI_4_R1	-5	0	WGD
PA013-LI_4_R1	5	0	WGD
PA013-LI_4_R1	2	0.048975634978931	WGD
PA013-LI_4_R1	-3	0.00328162951270838	WGD
PA013-LI_4_R1	-2	0.115273861677654	WGD
PA013-LI_4_R1	3	0.0933971766219496	WGD
PA013-LN_2_R1	5	0.00321282146116954	Diploid
PA013-LN_2_R1	-3	0	Diploid
PA013-LN_2_R1	0	0.641924820271757	Diploid
PA013-LN_2_R1	-1	0.0853431546843719	Diploid
PA013-LN_2_R1	2	0.0429828475376533	Diploid
PA013-LN_2_R1	1	0.183864685861001	Diploid
PA013-LN_2_R1	3	0.042310380102188	Diploid
PA013-LN_2_R1	-5	0	Diploid
PA013-LN_2_R1	-4	0	Diploid
PA013-LN_2_R1	4	0.000361290081859606	Diploid
PA013-LN_2_R1	-6	0	Diploid
PA013-LN_2_R1	-2	0	Diploid
PA013-LU_5_R1	5	0	Diploid
PA013-LU_5_R1	4	4.43241093321924e-05	Diploid
PA013-LU_5_R1	0	0.682579198921909	Diploid
PA013-LU_5_R1	-3	0	Diploid
PA013-LU_5_R1	-6	0	Diploid
PA013-LU_5_R1	3	0.00321281711731916	Diploid
PA013-LU_5_R1	1	0.130147017640995	Diploid
PA013-LU_5_R1	2	0.0613893116085233	Diploid
PA013-LU_5_R1	-4	0	Diploid
PA013-LU_5_R1	-1	0.122627330601922	Diploid
PA013-LU_5_R1	-2	0	Diploid
PA013-LU_5_R1	-5	0	Diploid
PA013-LU_6_R1	3	0.00706732321718389	Diploid
PA013-LU_6_R1	2	0.0562788965329304	Diploid
PA013-LU_6_R1	4	0.0272335066440314	Diploid
PA013-LU_6_R1	-2	0	Diploid
PA013-LU_6_R1	-1	0.127304049066397	Diploid
PA013-LU_6_R1	-6	0	Diploid
PA013-LU_6_R1	-4	0	Diploid
PA013-LU_6_R1	-5	0	Diploid
PA013-LU_6_R1	1	0.128971850697432	Diploid
PA013-LU_6_R1	0	0.649070196362359	Diploid
PA013-LU_6_R1	-3	0	Diploid
PA013-LU_6_R1	5	0.00407417747966646	Diploid
PA013-MU_2_R2	-6	0	Diploid
PA013-MU_2_R2	5	0	Diploid
PA013-MU_2_R2	2	0.056052903131248	Diploid
PA013-MU_2_R2	-4	0	Diploid
PA013-MU_2_R2	0	0.693183720519018	Diploid
PA013-MU_2_R2	-1	0.122318816699091	Diploid
PA013-MU_2_R2	1	0.125004361278976	Diploid
PA013-MU_2_R2	4	4.43241093321924e-05	Diploid
PA013-MU_2_R2	-3	0	Diploid
PA013-MU_2_R2	-5	0	Diploid
PA013-MU_2_R2	-2	0	Diploid
PA013-MU_2_R2	3	0.00339587426233473	Diploid
PM014-LI_1_R1	-4	0.140592547057405	WGD
PM014-LI_1_R1	1	0.0493816926248375	WGD
PM014-LI_1_R1	-5	0.000176760612024182	WGD
PM014-LI_1_R1	2	0	WGD
PM014-LI_1_R1	-6	0	WGD
PM014-LI_1_R1	3	0	WGD
PM014-LI_1_R1	4	0	WGD
PM014-LI_1_R1	-1	0.201585960605092	WGD
PM014-LI_1_R1	0	0.0405484435348991	WGD
PM014-LI_1_R1	-2	0.179877146804187	WGD
PM014-LI_1_R1	-3	0.387837448761555	WGD
PM014-LI_1_R1	5	0	WGD
PM014-LI_2_R1	1	0.0813374745692494	WGD
PM014-LI_2_R1	4	0	WGD
PM014-LI_2_R1	-6	0	WGD
PM014-LI_2_R1	-2	0.295603925060689	WGD
PM014-LI_2_R1	2	0.0484106507493045	WGD
PM014-LI_2_R1	-1	0.294406358079804	WGD
PM014-LI_2_R1	-5	0	WGD
PM014-LI_2_R1	-3	0.000417917994293484	WGD
PM014-LI_2_R1	3	0.00953020667781149	WGD
PM014-LI_2_R1	0	0.270293466868848	WGD
PM014-LI_2_R1	-4	0	WGD
PM014-LI_2_R1	5	0	WGD
PM014-LI_3_R1	4	0	WGD
PM014-LI_3_R1	2	0.0749517502229298	WGD
PM014-LI_3_R1	0	0.125025935996519	WGD
PM014-LI_3_R1	-6	0	WGD
PM014-LI_3_R1	-3	0.000176793891668663	WGD
PM014-LI_3_R1	3	0.00780456735611836	WGD
PM014-LI_3_R1	-1	0.41912490787854	WGD
PM014-LI_3_R1	-2	0.188149036762949	WGD
PM014-LI_3_R1	-4	0	WGD
PM014-LI_3_R1	5	0	WGD
PM014-LI_3_R1	-5	0	WGD
PM014-LI_3_R1	1	0.184767007891275	WGD
PM014-LI_3_R2	-3	0.360605996204052	WGD
PM014-LI_3_R2	4	0	WGD
PM014-LI_3_R2	2	0	WGD
PM014-LI_3_R2	-4	0.144861010115145	WGD
PM014-LI_3_R2	0	0.0701049181246536	WGD
PM014-LI_3_R2	-5	0	WGD
PM014-LI_3_R2	5	0	WGD
PM014-LI_3_R2	3	0	WGD
PM014-LI_3_R2	1	0.0455678385149888	WGD
PM014-LI_3_R2	-2	0.19504860237496	WGD
PM014-LI_3_R2	-1	0.183811634666201	WGD
PM014-LI_3_R2	-6	0	WGD
PM014-LI_3_R3	0	0.233259895350207	WGD
PM014-LI_3_R3	3	0.0122455248474017	WGD
PM014-LI_3_R3	-5	0	WGD
PM014-LI_3_R3	2	0.0628259012418355	WGD
PM014-LI_3_R3	-1	0.366215063209932	WGD
PM014-LI_3_R3	4	0	WGD
PM014-LI_3_R3	-6	0	WGD
PM014-LI_3_R3	5	0	WGD
PM014-LI_3_R3	-3	0.0001763445710169	WGD
PM014-LI_3_R3	1	0.181041723903559	WGD
PM014-LI_3_R3	-4	0	WGD
PM014-LI_3_R3	-2	0.144235546876048	WGD
PM014-LI_4_R1	5	0	WGD
PM014-LI_4_R1	3	0.00481894533103588	WGD
PM014-LI_4_R1	1	0.094641122599283	WGD
PM014-LI_4_R1	-1	0.332703584119096	WGD
PM014-LI_4_R1	-2	0.37799279517264	WGD
PM014-LI_4_R1	-5	0	WGD
PM014-LI_4_R1	4	0	WGD
PM014-LI_4_R1	-3	0.000453623009332919	WGD
PM014-LI_4_R1	0	0.183286442199403	WGD
PM014-LI_4_R1	-4	0.00024919309463719	WGD
PM014-LI_4_R1	2	0.00585429447457168	WGD
PM014-LI_4_R1	-6	0	WGD
PM014-PI_1_R1	1	0.125326325465303	WGD
PM014-PI_1_R1	-5	0	WGD
PM014-PI_1_R1	3	0	WGD
PM014-PI_1_R1	-2	0.259602430110663	WGD
PM014-PI_1_R1	4	0	WGD
PM014-PI_1_R1	-1	0.212400474484259	WGD
PM014-PI_1_R1	-3	0.301850006410511	WGD
PM014-PI_1_R1	0	0.049230592542697	WGD
PM014-PI_1_R1	-4	0.0515901709865672	WGD
PM014-PI_1_R1	2	0	WGD
PM014-PI_1_R1	-6	0	WGD
PM014-PI_1_R1	5	0	WGD
PM014-PI_1_R2	-5	0	WGD
PM014-PI_1_R2	4	0	WGD
PM014-PI_1_R2	-1	0.122602235653119	WGD
PM014-PI_1_R2	-3	0.352227905132711	WGD
PM014-PI_1_R2	0	0.0499787706187234	WGD
PM014-PI_1_R2	2	0	WGD
PM014-PI_1_R2	-4	0.0500501392918438	WGD
PM014-PI_1_R2	-6	0	WGD
PM014-PI_1_R2	-2	0.292543815353124	WGD
PM014-PI_1_R2	1	0.132597133950479	WGD
PM014-PI_1_R2	3	0	WGD
PM014-PI_1_R2	5	0	WGD
PM014-PR_2_R1	-5	0.0011158692065628	WGD
PM014-PR_2_R1	4	0	WGD
PM014-PR_2_R1	2	0	WGD
PM014-PR_2_R1	-1	0.11180298947526	WGD
PM014-PR_2_R1	0	0.0343084705230836	WGD
PM014-PR_2_R1	-2	0.185464420106987	WGD
PM014-PR_2_R1	-4	0.0723527897227909	WGD
PM014-PR_2_R1	-6	0	WGD
PM014-PR_2_R1	5	0	WGD
PM014-PR_2_R1	3	0	WGD
PM014-PR_2_R1	1	0.0455086834067717	WGD
PM014-PR_2_R1	-3	0.549446777558544	WGD
PM014-PR_2_R2	0	0.2455152437687	WGD
PM014-PR_2_R2	-2	0.37448632586762	WGD
PM014-PR_2_R2	-5	0	WGD
PM014-PR_2_R2	5	0	WGD
PM014-PR_2_R2	-6	0	WGD
PM014-PR_2_R2	1	0.111543463507344	WGD
PM014-PR_2_R2	2	0.0490087212317002	WGD
PM014-PR_2_R2	3	0.00598886028908538	WGD
PM014-PR_2_R2	-4	0	WGD
PM014-PR_2_R2	-3	0	WGD
PM014-PR_2_R2	4	0	WGD
PM014-PR_2_R2	-1	0.213457385335551	WGD
PM014-PR_2_R3	-2	0.307334324012581	WGD
PM014-PR_2_R3	3	0.0174715034985238	WGD
PM014-PR_2_R3	5	0	WGD
PM014-PR_2_R3	0	0.183173498487674	WGD
PM014-PR_2_R3	-6	0	WGD
PM014-PR_2_R3	1	0.103005301458716	WGD
PM014-PR_2_R3	-5	0	WGD
PM014-PR_2_R3	-3	0.00111601428982412	WGD
PM014-PR_2_R3	-4	0	WGD
PM014-PR_2_R3	4	0	WGD
PM014-PR_2_R3	2	0.0594912075560586	WGD
PM014-PR_2_R3	-1	0.328408150696623	WGD
PM014-PR_2_R5	1	0.112908427331994	WGD
PM014-PR_2_R5	-4	0	WGD
PM014-PR_2_R5	-3	0.000571770643739688	WGD
PM014-PR_2_R5	-6	0	WGD
PM014-PR_2_R5	4	0	WGD
PM014-PR_2_R5	-5	0	WGD
PM014-PR_2_R5	-2	0.372508557690034	WGD
PM014-PR_2_R5	5	0	WGD
PM014-PR_2_R5	0	0.247800660514318	WGD
PM014-PR_2_R5	2	0.0480426749552893	WGD
PM014-PR_2_R5	-1	0.212182122938142	WGD
PM014-PR_2_R5	3	0.00598578592648285	WGD
PM014-PR_1_R1	-4	0	WGD
PM014-PR_1_R1	1	0.054438006649715	WGD
PM014-PR_1_R1	2	0.0374815158878071	WGD
PM014-PR_1_R1	-3	0.000745958654176328	WGD
PM014-PR_1_R1	-6	0	WGD
PM014-PR_1_R1	4	0	WGD
PM014-PR_1_R1	3	0.00592095604475116	WGD
PM014-PR_1_R1	-1	0.369543746463039	WGD
PM014-PR_1_R1	-2	0.350465889435243	WGD
PM014-PR_1_R1	0	0.181403926865268	WGD
PM014-PR_1_R1	5	0	WGD
PM014-PR_1_R1	-5	0	WGD
